날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-02-14 10,부산 중구,광복동,221112,.005,.7,.008,.045,54,38
2020-02-14 11,부산 중구,광복동,221112,.006,.6,.013,.038,49,36
2020-02-14 12,부산 중구,광복동,221112,.006,.6,.015,.032,53,45
2020-02-14 13,부산 중구,광복동,221112,.006,.6,.023,.03,57,44
2020-02-14 14,부산 중구,광복동,221112,.005,.5,.029,.023,51,42
2020-02-14 15,부산 중구,광복동,221112,.006,.5,.03,.027,46,33
2020-02-14 16,부산 중구,광복동,221112,.006,.5,.029,.028,45,31
2020-02-14 17,부산 중구,광복동,221112,.005,.6,.028,.03,40,33
2020-02-14 18,부산 중구,광복동,221112,.006,.6,.032,.029,41,35
2020-02-14 19,부산 중구,광복동,221112,.009,.6,.034,.037,40,33
2020-02-14 20,부산 중구,광복동,221112,.008,.6,.029,.037,50,40
2020-02-14 21,부산 중구,광복동,221112,.005,.6,.027,.029,57,41
2020-02-14 22,부산 중구,광복동,221112,.004,.6,.016,.034,45,33
2020-02-14 23,부산 중구,광복동,221112,.005,.7,.015,.033,47,35
2020-02-14 24,부산 중구,광복동,221112,.009,.6,.012,.032,49,26
2020-02-15 01,부산 중구,광복동,221112,.009,.6,.016,.026,53,33
2020-02-15 02,부산 중구,광복동,221112,.005,.5,.026,.017,45,40
2020-02-15 03,부산 중구,광복동,221112,.004,.5,.031,.013,40,32
2020-02-15 04,부산 중구,광복동,221112,.006,.5,.033,.012,36,24
2020-02-15 05,부산 중구,광복동,221112,.006,.4,.03,.015,32,22
2020-02-15 06,부산 중구,광복동,221112,.004,.4,.034,.014,32,24
2020-02-15 07,부산 중구,광복동,221112,.004,.5,.033,.016,28,18
2020-02-15 08,부산 중구,광복동,221112,.004,.5,.026,.023,27,22
2020-02-15 09,부산 중구,광복동,221112,.003,.5,.026,.023,28,17
2020-02-15 10,부산 중구,광복동,221112,.003,.4,.03,.02,29,16
2020-02-15 11,부산 중구,광복동,221112,.003,.4,.039,.014,27,15
2020-02-15 12,부산 중구,광복동,221112,.003,.4,.046,.009,28,16
2020-02-15 13,부산 중구,광복동,221112,.003,.4,.048,.008,31,22
2020-02-15 14,부산 중구,광복동,221112,.003,.4,.048,.009,32,22
2020-02-15 15,부산 중구,광복동,221112,.003,.4,.045,.012,22,19
2020-02-15 16,부산 중구,광복동,221112,.003,.4,.043,.012,22,19
2020-02-15 17,부산 중구,광복동,221112,.003,.4,.04,.014,22,13
2020-02-15 18,부산 중구,광복동,221112,.003,.4,.038,.015,18,13
2020-02-15 19,부산 중구,광복동,221112,.003,.4,.037,.016,20,10
2020-02-15 20,부산 중구,광복동,221112,.003,.4,.031,.02,18,9
2020-02-15 21,부산 중구,광복동,221112,.003,.4,.027,.022,27,10
2020-02-15 22,부산 중구,광복동,221112,.003,.4,.03,.019,19,9
2020-02-15 23,부산 중구,광복동,221112,.003,.4,.026,.022,21,7
2020-02-15 24,부산 중구,광복동,221112,.003,.4,.028,.019,18,7
2020-02-16 01,부산 중구,광복동,221112,.003,.4,.026,.019,21,9
