,blueWins,blueTowerKills,blueFirstInhibitor,blueInhibitorKills,blueObjectDamageDealt,blueDeath,blueKills,blueDragonKills
7821,1,5,0,0,46787,18,30,2
7822,1,4,1,2,10310,44,50,0
7823,1,4,0,0,27919,7,16,2
7824,1,3,0,0,23787,12,19,0
7825,0,6,0,1,63303,34,24,1
7826,1,5,0,0,41838,13,27,2
7827,0,2,0,0,16224,35,14,0
7828,1,7,1,1,72364,7,20,3
7829,1,3,0,0,26353,4,21,1
7830,0,0,0,0,1726,27,11,0
7831,1,3,0,0,26983,2,9,2
7832,1,4,0,0,42494,18,28,2
7833,1,7,1,1,57276,25,37,3
7834,1,6,1,1,51958,14,31,3
7835,1,4,0,0,65448,17,30,3
7836,0,0,0,0,12115,41,13,0
7837,1,8,1,2,62331,21,31,3
7838,1,2,0,0,44302,18,27,2
7839,0,0,0,0,0,39,32,0
7840,0,1,0,0,36722,33,20,1
7841,0,1,0,0,2609,56,58,0
7842,1,9,1,1,52516,14,32,2
7843,1,7,0,1,75515,39,40,2
7844,0,0,0,0,17802,24,8,1
7845,0,8,1,1,49542,43,39,2
7846,0,4,0,0,51907,34,31,0
7847,0,0,0,0,2878,31,8,0
7848,1,9,0,1,79716,26,29,2
7849,0,2,0,1,4828,58,44,0
7850,1,5,0,0,31821,11,32,1
7851,0,2,0,0,38419,29,11,2
7852,1,6,1,1,57735,10,25,2
7853,1,6,1,1,66648,8,35,3
7854,0,4,0,0,46292,32,25,4
7855,1,4,0,1,10380,64,61,0
7856,1,3,0,0,33268,13,17,0
7857,0,1,0,0,8135,26,9,0
7858,1,10,1,2,61207,17,36,2
7859,0,0,0,0,3249,22,8,0
7860,0,1,0,0,15986,31,22,0
7861,1,7,1,1,39792,5,25,1
7862,1,4,1,2,9491,39,56,0
7863,1,4,0,0,38644,15,26,1
7864,1,7,1,1,64839,13,33,2
7865,1,2,1,1,5382,38,44,0
7866,0,0,0,0,9462,21,9,1
7867,1,10,1,2,73386,16,34,2
7868,0,1,0,0,2426,57,50,0
7869,1,2,0,0,9214,5,17,0
7870,0,2,0,1,4169,60,60,0
7871,1,7,1,1,33032,19,27,0
7872,0,0,0,0,8552,21,10,0
7873,1,5,0,0,44697,14,22,2
7874,1,7,0,0,62974,21,39,2
7875,1,8,1,1,55728,14,21,1
7876,0,4,0,0,30116,38,15,0
7877,1,4,0,0,38644,15,26,1
7878,1,7,1,1,64839,13,33,2
7879,1,2,1,1,5382,38,44,0
7880,0,0,0,0,9462,21,9,1
7881,1,10,1,2,73386,16,34,2
7882,0,1,0,0,2426,57,50,0
7883,1,2,0,0,9214,5,17,0
7884,0,2,0,1,4169,60,60,0
7885,1,7,1,1,33032,19,27,0
7886,0,0,0,0,8552,21,10,0
7887,1,5,0,0,44697,14,22,2
7888,1,7,0,0,62974,21,39,2
7889,1,7,1,1,69301,29,36,3
7890,1,8,1,1,55728,14,21,1
7891,0,1,0,0,16309,22,9,1
7892,0,4,0,0,30116,38,15,0
7893,0,3,0,0,23348,21,13,0
7894,1,10,1,2,60026,15,35,2
7895,0,2,1,1,5163,69,56,0
7896,1,3,0,0,29200,10,31,2
7897,0,2,0,0,26774,13,12,0
7898,1,4,1,2,9897,42,42,0
7899,1,7,1,1,68717,19,37,2
7900,0,1,0,0,21683,44,32,0
7901,1,8,0,1,75811,28,43,2
7902,1,4,1,1,7781,23,31,0
7903,0,6,1,1,54166,36,24,1
7904,1,10,1,1,74544,12,27,2
7905,1,7,1,1,41234,33,45,1
7906,1,6,1,1,59334,24,25,3
7907,1,9,1,1,64768,16,27,1
7908,0,0,0,0,11778,27,22,0
7909,0,1,0,0,17908,22,12,0
7910,0,0,0,0,8050,17,10,0
7911,1,9,1,1,91215,29,39,2
7912,1,4,0,0,31753,3,25,1
7913,0,5,0,0,49375,33,36,1
7914,1,2,0,0,6860,10,31,0
7915,1,4,0,0,20769,9,27,0
7916,1,7,0,1,80200,34,35,2
7917,0,1,0,0,16725,38,22,0
7918,0,0,0,0,4109,31,7,0
7919,0,2,0,0,29677,37,16,1
7920,1,4,0,0,25599,17,25,1
7921,0,0,0,0,11487,17,6,0
7922,1,5,0,0,44660,16,18,1
7923,0,0,0,0,8038,27,12,0
7924,1,7,1,1,79091,26,51,4
7925,0,3,0,0,36047,33,24,1
7926,0,2,0,1,4812,71,60,0
7927,0,1,0,0,18939,9,2,1
7928,1,7,1,1,61178,15,24,3
7929,1,10,1,1,58295,11,27,3
7930,1,2,0,0,32751,6,21,2
7931,0,2,0,0,23048,31,19,0
7932,1,5,0,0,23080,5,21,0
7933,1,8,0,1,64483,25,35,2
7934,1,8,1,1,65827,15,36,2
7935,1,8,1,1,51800,19,29,2
7936,1,4,1,3,8096,52,72,0
7937,0,2,0,0,36852,23,15,1
7938,1,7,1,1,76414,30,35,2
7939,1,10,1,2,51929,10,30,2
7940,0,0,0,0,8063,28,7,0
7941,1,4,0,1,10287,52,61,0
7942,1,4,0,1,9337,49,51,0
7943,0,1,0,0,11162,38,25,0
7944,0,0,0,0,21014,31,14,0
7945,0,1,0,0,14247,25,17,1
7946,1,9,1,2,80000,30,46,2
7947,1,10,1,2,69991,15,35,2
7948,0,3,0,0,67659,37,28,1
7949,1,7,0,0,34563,11,32,1
7950,1,10,1,2,68917,19,43,2
7951,0,1,0,0,8792,30,10,1
7952,0,1,0,0,3189,33,51,0
7953,0,1,0,0,2170,43,27,0
7954,1,10,1,2,97658,23,46,4
7955,0,7,1,1,53370,25,21,2
7956,1,5,1,1,38708,13,40,2
7957,0,0,0,0,3923,16,4,0
7958,0,2,1,1,6151,77,64,0
7959,0,3,0,0,28163,26,21,0
7960,1,7,1,1,43428,19,29,1
7961,0,2,0,0,43033,24,13,2
7962,0,2,0,0,23682,31,14,1
7963,1,11,1,3,72456,21,39,3
7964,0,2,0,0,13893,23,13,0
7965,1,5,1,1,48934,29,34,1
7966,1,3,1,1,52011,30,40,0
7967,0,4,0,0,49345,26,22,0
7968,1,3,0,0,21496,14,27,1
7969,0,1,0,0,13262,27,12,0
7970,1,3,0,0,55217,21,30,1
7971,1,8,0,1,44850,37,48,3
7972,0,3,0,0,15682,24,9,1
7973,0,2,0,0,4846,59,46,0
7974,1,4,1,2,7846,47,62,0
7975,0,2,0,0,28673,34,16,1
7976,0,2,0,0,14415,48,31,0
7977,0,1,0,0,15274,46,14,0
7978,0,2,0,0,25808,28,25,0
7979,0,0,0,0,821,51,20,0
7980,1,11,1,6,109941,28,40,4
7981,0,5,0,0,63860,34,23,1
7982,0,2,0,0,35034,35,19,2
7983,0,3,0,0,36746,46,21,3
7984,0,1,0,0,16412,18,10,0
7985,1,4,0,0,31122,10,21,2
7986,0,1,0,0,8840,25,12,0
7987,1,10,1,2,80685,29,37,4
7988,0,4,0,0,38209,14,16,0
7989,0,1,0,0,13426,39,19,1
7990,0,1,0,0,19826,40,24,2
7991,0,0,0,0,5680,26,8,0
7992,1,8,1,1,61442,16,32,1
7993,1,9,1,3,68438,35,54,1
7994,0,0,0,0,13398,23,10,0
7995,0,1,0,0,16839,24,13,1
7996,0,3,0,0,39521,26,18,2
7997,0,0,0,0,14664,21,9,0
7998,1,8,1,1,76397,13,25,2
7999,0,1,0,0,13397,30,23,1
8000,1,6,1,1,35983,9,20,2
8001,0,1,0,0,7767,24,8,0
8002,0,3,0,0,19138,24,24,1
8003,1,4,0,2,9293,37,54,0
8004,0,2,0,0,18627,35,14,0
8005,1,9,1,2,64233,21,43,3
8006,1,8,1,1,64736,9,27,2
8007,1,8,1,1,75525,23,36,2
8008,1,9,1,2,65591,20,50,3
8009,1,9,0,1,92659,23,47,2
8010,1,4,0,0,31251,8,25,2
8011,1,7,1,1,55986,20,33,0
8012,1,4,1,2,19191,58,49,0
8013,1,8,1,1,83828,24,37,4
8014,0,3,0,0,43968,38,20,3
8015,0,1,0,0,20615,44,28,3
8016,1,4,1,2,9822,44,43,0
8017,0,1,0,0,18788,25,13,0
8018,1,8,1,1,71714,15,29,2
8019,1,8,1,1,63227,24,38,2
8020,1,9,1,1,55528,13,31,2
8021,0,1,0,0,3099,49,33,0
8022,1,3,0,0,28582,11,26,0
8023,1,9,0,2,91776,39,56,2
8024,1,9,1,1,72926,18,21,3
8025,1,7,1,2,68653,30,55,2
8026,1,4,0,0,46612,6,17,2
8027,1,3,1,1,21921,20,40,0
8028,1,4,1,1,7957,35,47,0
8029,1,8,1,1,50259,36,36,4
8030,0,3,0,0,45325,23,21,3
8031,1,10,1,1,75847,20,30,2
8032,0,3,0,0,21102,37,23,0
8033,0,0,0,0,6860,29,6,0
8034,0,3,0,0,31204,37,22,1
8035,0,6,0,0,77014,39,37,0
8036,0,0,0,0,3062,28,10,0
8037,0,1,0,0,13485,12,7,0
8038,1,7,1,1,80832,49,44,2
8039,1,7,1,1,66875,22,41,1
8040,0,6,0,0,63628,45,37,1
8041,0,4,0,0,57709,37,26,1
8042,0,1,0,0,22386,42,28,1
8043,0,4,0,0,36904,30,19,0
8044,0,2,0,2,4996,65,66,0
8045,0,7,0,0,65622,21,19,1
8046,0,4,0,0,36105,32,19,2
8047,0,2,0,0,30956,22,13,1
8048,1,8,1,1,72210,13,28,3
8049,1,4,1,2,7631,43,64,0
8050,1,5,1,1,56030,22,30,2
8051,0,0,0,0,8602,27,10,1
8052,1,3,0,0,28997,9,19,2
8053,1,6,0,0,63502,13,29,2
8054,1,7,0,0,61553,11,24,2
8055,1,9,1,2,72429,10,22,3
8056,1,9,1,1,77228,20,27,1
8057,0,4,0,0,41634,36,20,0
8058,0,2,1,1,5154,67,52,0
8059,1,11,1,3,95895,21,37,4
8060,0,1,0,0,31038,43,20,0
8061,0,5,0,0,42779,35,21,0
8062,0,2,0,0,20155,24,12,1
8063,0,2,0,0,25312,29,19,0
8064,0,1,0,0,30971,47,32,2
8065,1,8,1,1,66451,31,51,3
8066,0,2,0,0,9929,27,19,0
8067,1,9,1,1,62020,14,30,2
8068,0,2,0,0,4408,49,42,0
8069,1,8,1,1,65576,23,35,1
8070,1,5,0,0,28254,7,24,1
8071,1,7,1,1,63867,14,33,2
8072,0,2,0,0,22069,31,14,0
8073,0,1,0,0,12044,28,13,1
8074,1,3,0,0,18468,13,24,0
8075,1,9,1,2,73371,37,55,1
8076,0,2,0,0,15887,33,18,0
8077,0,0,0,0,2878,24,8,0
8078,0,2,0,0,40641,35,22,0
8079,1,6,1,1,37843,16,31,1
8080,1,5,1,1,40355,22,52,2
8081,1,9,1,1,69523,27,42,2
8082,1,8,1,1,58122,36,37,3
8083,0,3,0,1,16210,56,43,0
8084,1,4,1,2,13878,59,60,0
8085,0,0,0,0,2186,21,6,0
8086,1,4,0,0,42848,3,20,1
8087,0,0,0,0,9074,37,17,0
8088,1,7,0,0,35353,6,21,1
8089,0,2,0,0,26714,44,25,1
8090,0,4,0,0,25370,51,30,0
8091,1,10,1,2,56638,18,34,1
8092,1,3,0,0,40643,14,31,1
8093,1,6,1,1,61431,18,27,1
8094,1,4,1,2,7506,43,65,0
8095,1,4,0,1,9282,36,45,0
8096,1,6,1,1,43299,11,22,1
8097,0,0,0,0,3176,27,14,0
8098,1,7,1,1,60274,20,32,4
8099,0,1,0,0,12235,41,16,0
8100,1,4,1,2,9802,84,97,0
8101,1,4,1,2,8974,36,54,0
8102,0,0,0,0,9029,21,5,0
8103,0,2,0,0,43580,29,17,0
8104,1,9,1,1,62077,30,34,1
8105,1,11,1,3,74976,12,26,1
8106,0,0,0,0,10497,20,6,0
8107,0,0,0,0,10324,25,8,0
8108,0,0,0,0,11214,32,19,0
8109,0,5,0,0,57360,50,42,3
8110,1,10,1,2,94450,31,52,2
8111,0,0,0,0,16119,44,25,0
8112,1,4,1,2,7967,50,59,0
8113,0,3,0,0,54805,38,30,1
8114,1,5,0,0,18292,8,28,0
8115,0,4,0,0,35079,28,19,0
8116,0,0,0,0,5473,18,7,0
8117,1,8,1,1,34829,11,23,1
8118,0,4,0,0,38968,14,17,1
8119,1,10,1,2,44063,6,25,2
8120,1,2,0,0,16808,8,22,0
8121,1,10,1,2,53693,14,32,2
8122,1,7,1,1,66277,17,39,2
8123,0,0,0,0,13593,17,4,1
8124,1,9,1,2,62792,31,40,2
8125,0,1,0,0,13018,20,8,0
8126,0,2,0,0,25995,22,13,1
8127,1,5,1,1,26457,17,42,1
8128,1,7,1,1,50877,11,24,2
8129,1,8,1,1,57000,26,54,4
8130,0,1,0,0,11034,17,7,1
8131,0,1,0,0,27080,34,21,1
8132,0,0,0,0,10971,23,5,0
8133,1,4,1,1,10856,20,31,0
8134,1,4,0,0,27402,6,18,1
8135,0,4,0,0,62546,37,22,2
8136,1,4,1,4,9359,68,76,0
8137,1,7,1,1,57864,20,38,1
8138,0,3,0,0,39157,27,19,3
8139,0,6,0,0,54682,34,26,1
8140,0,0,0,0,12349,23,9,0
8141,1,4,0,2,9578,37,55,0
8142,1,8,0,1,48806,31,40,3
8143,1,5,1,1,50981,15,30,2
8144,1,7,1,1,38936,16,31,0
8145,0,1,0,0,20218,41,23,1
8146,1,2,0,0,20462,8,17,1
8147,1,1,0,0,2081,9,24,0
8148,0,2,0,0,22857,20,9,1
8149,1,9,1,1,78208,14,20,3
8150,1,4,1,2,10520,59,72,0
8151,0,2,0,1,5177,55,51,0
8152,1,8,1,1,54092,17,34,2
8153,0,2,0,0,15293,19,10,1
8154,0,0,0,0,11380,48,22,1
8155,0,3,0,0,18384,33,28,0
8156,0,1,0,0,19206,39,19,1
8157,1,7,1,1,39840,20,27,1
8158,1,4,1,1,8753,49,57,0
8159,1,7,1,1,54584,22,26,1
8160,0,1,0,0,9243,24,10,0
8161,1,7,1,1,52144,32,37,0
8162,1,7,1,1,46202,13,27,2
8163,1,9,1,2,58563,25,49,3
8164,1,4,1,3,9060,55,80,0
8165,1,5,0,0,32297,6,23,1
8166,0,0,0,0,15880,22,4,0
8167,0,2,1,1,5845,55,68,0
8168,0,0,0,0,15788,34,16,0
8169,1,6,0,0,66794,24,40,2
8170,0,4,0,0,41749,38,28,1
8171,0,5,0,0,45621,14,10,1
8172,1,3,0,0,23066,4,21,1
8173,1,10,1,2,63730,17,40,1
8174,0,2,0,0,29654,22,15,1
8175,1,5,1,1,26287,6,22,1
8176,1,5,0,0,30694,11,26,2
8177,0,0,0,0,12884,19,4,0
8178,0,3,0,0,27575,36,25,0
8179,0,1,0,0,11780,28,14,0
8180,1,8,1,1,62376,34,31,2
8181,0,2,0,0,4207,43,42,0
8182,0,1,0,0,12576,43,29,1
8183,1,8,1,1,88941,26,30,1
8184,0,4,0,0,50353,38,19,0
8185,0,4,0,0,37595,35,18,0
8186,0,2,0,0,16943,30,12,0
8187,0,2,0,0,44913,20,14,2
8188,1,5,0,0,39589,18,34,2
8189,1,2,0,0,23029,7,26,1
8190,0,3,1,1,8972,38,43,0
8191,0,2,0,0,28781,17,17,0
8192,0,3,0,0,28024,22,13,1
8193,0,1,0,0,29238,29,10,0
8194,0,3,0,0,29839,21,15,0
8195,0,2,0,0,12420,17,13,0
8196,1,10,1,1,61346,21,30,3
8197,1,4,0,0,31407,9,18,2
8198,1,5,0,0,39950,11,24,1
8199,0,0,0,0,4079,28,6,0
8200,1,1,0,0,15893,7,20,0
8201,1,8,1,1,66533,19,38,3
8202,1,9,1,1,58624,23,24,2
8203,1,8,1,1,83658,16,22,3
8204,1,3,0,0,48378,15,23,1
8205,1,3,0,0,25369,10,21,0
8206,1,4,0,0,39063,17,33,1
8207,1,7,1,1,55659,23,38,2
8208,0,2,0,0,8414,35,19,0
8209,1,0,0,0,486,3,1,0
8210,1,4,0,0,50457,11,20,2
8211,0,2,0,0,10253,19,9,0
8212,1,10,1,2,60264,21,34,0
8213,0,1,0,0,18399,24,15,1
8214,0,2,0,0,7818,19,7,0
8215,0,0,0,0,3648,24,9,0
8216,1,11,1,4,53629,11,45,2
8217,0,4,1,1,9307,63,68,0
8218,0,0,0,0,16171,25,12,1
8219,1,11,1,3,79398,25,40,1
8220,0,2,0,0,13891,28,15,0
8221,1,8,1,1,59071,22,32,3
8222,1,4,0,0,26721,7,25,2
8223,0,0,0,0,14890,35,31,3
8224,0,1,0,0,2738,40,36,0
8225,1,4,0,0,30416,13,27,2
8226,0,0,0,0,0,33,24,0
8227,1,8,1,1,87132,20,36,2
8228,0,4,0,0,28228,38,24,1
8229,1,2,1,1,6289,36,41,0
8230,0,3,0,0,29374,30,16,2
8231,0,3,0,0,16698,17,10,1
8232,0,3,1,2,6038,68,51,0
8233,1,5,1,1,17097,6,39,0
8234,0,1,0,0,17457,33,21,1
8235,1,10,1,3,74030,30,31,3
8236,1,5,0,0,37279,12,27,2
8237,1,9,1,1,35434,5,22,1
8238,1,4,1,1,9649,32,56,0
8239,1,4,1,2,7182,34,41,0
8240,0,0,0,0,11634,18,7,1
8241,0,1,0,0,26122,41,22,0
8242,1,9,1,2,25888,11,44,0
8243,0,0,0,0,5063,30,12,0
8244,0,3,0,0,47378,39,35,1
8245,1,8,1,1,65898,19,22,2
8246,0,0,0,0,1856,22,11,0
8247,0,4,0,0,29654,36,24,1
8248,0,4,0,0,62119,31,30,2
8249,0,1,0,0,15558,22,11,0
8250,1,6,1,1,61897,25,29,1
8251,0,0,0,0,5352,40,18,0
8252,1,5,0,0,71814,16,29,2
8253,1,9,1,1,81453,22,38,2
8254,1,4,1,2,8403,49,51,0
8255,1,4,0,1,11307,65,55,0
8256,1,4,0,0,53503,13,25,2
8257,1,9,0,2,54222,25,34,0
8258,1,6,0,0,39675,11,22,1
8259,0,2,0,0,29687,26,12,0
8260,0,0,0,0,5498,22,7,0
8261,0,0,0,0,14282,22,9,1
8262,1,7,1,1,53649,14,30,2
8263,0,3,0,0,38113,29,28,3
8264,0,0,0,0,23771,38,25,0
8265,0,2,0,0,13475,49,27,0
8266,0,1,0,0,17163,34,21,0
8267,0,2,0,0,29135,29,25,0
8268,1,8,1,1,45151,14,23,1
8269,0,0,0,0,2978,36,5,0
8270,1,3,0,0,29548,7,25,2
8271,1,7,1,1,46221,14,29,1
8272,0,0,0,0,0,51,31,0
8273,0,0,0,0,794,17,2,0
8274,1,7,1,2,56152,40,37,2
8275,0,0,0,0,9881,26,19,1
8276,0,3,0,0,18029,52,22,1
8277,0,3,0,0,28841,34,20,0
8278,0,3,0,0,23389,34,17,0
8279,1,6,1,1,33507,23,45,1
8280,1,3,0,0,47893,10,27,3
8281,0,0,0,0,2827,16,1,0
8282,0,1,0,0,2416,70,40,0
8283,0,2,0,0,29101,25,16,0
8284,1,10,1,2,65126,17,43,1
8285,0,5,0,0,54929,11,17,1
8286,1,9,1,2,51748,25,34,2
8287,1,10,1,2,60794,21,32,3
8288,0,0,0,0,0,40,19,0
8289,0,2,0,0,17848,33,24,0
8290,1,3,0,0,19361,9,24,1
8291,0,3,0,0,30859,21,13,1
8292,1,8,1,1,82756,30,36,2
8293,1,2,0,0,26937,9,22,0
8294,0,1,0,0,19515,20,10,1
8295,1,5,0,0,59559,17,28,2
8296,0,0,0,0,3978,24,6,0
8297,1,11,1,3,76646,16,27,3
8298,0,1,0,0,2829,46,33,0
8299,0,5,0,0,33180,35,23,0
8300,1,7,1,1,86840,18,36,4
8301,1,4,0,0,38296,6,25,2
8302,1,3,1,1,28826,27,41,0
8303,1,4,0,1,10445,35,44,0
8304,1,5,0,0,30296,11,27,1
8305,0,2,0,0,27359,39,20,1
8306,1,9,1,2,68214,28,53,2
8307,1,8,1,1,72671,21,22,1
8308,1,4,0,0,43856,13,26,2
8309,0,1,0,0,2426,66,47,0
8310,1,8,1,1,64471,20,32,1
8311,1,6,0,0,66711,9,21,1
8312,1,1,0,0,3468,13,23,0
8313,0,2,0,0,21206,50,40,0
8314,0,0,0,0,17013,25,10,1
8315,1,8,1,1,63490,23,30,3
8316,0,0,0,0,3216,20,3,0
8317,0,3,0,0,28006,32,18,0
8318,0,3,0,0,32312,29,15,0
8319,1,10,1,1,75954,32,36,3
8320,0,2,0,0,29385,24,15,0
8321,1,3,0,0,23922,18,26,2
8322,1,9,1,1,65031,21,42,1
8323,1,8,1,2,88369,24,30,2
8324,1,7,1,1,74609,30,41,3
8325,0,7,0,0,50941,33,19,1
8326,1,7,1,1,66113,22,24,2
8327,0,2,1,1,4719,53,45,0
8328,0,0,0,0,9331,14,7,0
8329,1,10,1,1,88170,15,32,2
8330,0,2,0,1,5087,57,53,0
8331,1,3,0,0,21786,6,19,1
8332,1,9,1,2,64378,23,34,1
8333,1,1,0,0,4130,22,31,0
8334,1,8,1,1,62801,25,41,0
8335,1,10,1,3,91298,17,37,2
8336,1,7,1,1,82590,30,36,2
8337,0,2,0,0,26483,27,20,1
8338,0,1,0,0,8688,32,11,0
8339,1,10,1,2,80150,18,30,3
8340,1,4,1,2,9580,48,52,0
8341,0,3,0,0,31448,35,22,1
8342,0,0,0,0,14477,37,13,1
8343,0,0,0,0,9962,20,11,1
8344,0,3,0,0,28458,30,23,2
8345,1,6,0,0,45079,9,37,1
8346,0,0,0,0,858,25,9,0
8347,0,2,0,0,8673,26,12,0
8348,0,3,0,0,43697,27,16,1
8349,0,0,0,0,4830,24,10,0
8350,0,0,0,0,3841,25,10,0
8351,1,7,1,2,79430,37,50,2
8352,0,0,0,0,0,1,2,0
8353,1,8,1,1,52350,36,39,2
8354,1,8,1,1,54167,20,36,2
8355,1,6,1,1,52409,27,36,2
8356,0,0,0,0,3118,41,19,0
8357,1,1,0,0,21629,9,18,0
8358,1,8,1,1,31262,14,42,2
8359,1,7,0,0,44335,14,25,1
8360,1,9,1,2,68624,13,23,2
8361,1,8,1,1,66429,22,40,2
8362,0,0,0,0,0,41,29,0
8363,0,5,0,0,79071,29,37,3
8364,0,3,0,0,40421,22,19,0
8365,0,0,0,0,3420,24,6,0
8366,0,0,0,0,3106,45,39,0
8367,1,8,1,1,49047,21,30,2
8368,0,1,0,0,25508,36,24,1
8369,1,9,1,1,63717,14,27,2
8370,0,2,0,0,21640,21,10,0
8371,0,2,0,0,30721,27,19,0
8372,1,7,0,1,54900,40,35,1
8373,1,7,1,1,46290,11,40,2
8374,1,4,0,0,48534,11,16,3
8375,1,6,0,0,39119,17,24,3
8376,1,6,1,1,23293,0,5,0
8377,1,6,0,0,69245,24,33,2
8378,0,0,0,0,1557,38,14,0
8379,1,6,1,1,44008,13,29,1
8380,0,2,0,0,17262,33,16,0
8381,0,3,0,0,36685,29,21,1
8382,1,3,0,0,32388,6,19,2
8383,0,1,0,0,2590,63,38,0
8384,1,3,0,0,38486,15,17,1
8385,0,0,0,0,6732,25,17,0
8386,0,6,0,0,75072,31,28,4
8387,1,9,1,2,80686,14,22,2
8388,0,0,0,0,6273,16,5,0
8389,0,1,0,0,19176,19,11,1
8390,0,7,0,0,66240,32,39,2
8391,1,10,1,2,46491,4,25,2
8392,0,1,0,0,18404,33,14,0
8393,0,1,0,0,12216,13,4,0
8394,0,3,0,0,39256,57,39,0
8395,1,4,0,0,23764,11,19,1
8396,1,1,0,0,32775,13,22,2
8397,1,4,1,2,10087,49,45,0
8398,0,5,0,0,70236,42,39,1
8399,1,1,0,0,13333,14,28,1
8400,0,0,0,0,10183,27,6,1
8401,1,1,0,0,19315,2,18,1
8402,1,10,1,2,44200,5,33,2
8403,0,2,0,0,18487,49,23,0
8404,1,9,1,2,61905,26,30,2
8405,1,9,1,2,67819,19,31,3
8406,0,2,0,0,13373,21,4,0
8407,1,6,1,1,59615,16,39,2
8408,0,0,0,0,604,58,34,0
8409,1,3,0,0,11058,11,23,0
8410,1,7,0,1,69295,29,47,4
8411,0,0,0,0,10175,26,5,0
8412,0,1,0,0,13838,20,7,0
8413,0,4,0,0,38155,33,20,1
8414,1,11,1,3,65353,26,50,2
8415,1,3,0,0,20708,10,22,0
8416,0,0,0,0,17538,39,29,0
8417,0,1,0,0,15390,31,11,0
8418,0,2,1,2,6055,51,57,0
8419,0,4,0,0,39783,30,32,2
8420,0,0,0,0,4433,22,6,0
8421,1,9,1,1,40351,17,31,0
8422,1,9,1,1,64928,27,45,3
8423,1,7,1,1,57228,29,29,1
8424,1,0,0,0,1140,4,4,0
8425,0,3,0,0,33131,42,43,1
8426,0,4,0,0,50655,31,24,2
8427,0,1,0,0,12063,21,18,0
8428,0,6,0,0,70407,24,26,3
8429,1,4,0,0,36132,12,26,2
8430,0,1,0,0,31410,26,17,2
8431,0,0,0,0,2611,37,16,0
8432,1,4,0,0,43911,10,22,2
8433,1,7,1,1,60152,28,42,2
8434,1,2,0,0,15028,9,22,1
8435,0,2,0,0,16798,29,16,1
8436,0,5,0,0,52671,42,29,1
8437,1,4,0,0,31434,8,28,2
8438,1,7,1,1,65866,34,32,4
8439,0,2,0,0,16617,50,28,1
8440,0,1,0,0,15025,19,8,0
8441,0,2,0,0,31805,30,20,1
8442,1,3,0,0,65089,18,24,2
8443,0,0,0,0,31537,24,9,2
8444,1,7,1,1,66272,45,30,2
8445,0,3,0,0,22322,22,9,0
8446,1,6,0,0,46189,7,22,2
8447,1,6,1,1,28400,14,28,1
8448,0,0,0,0,13928,19,10,1
8449,0,2,0,0,18753,20,19,0
8450,1,7,1,1,83176,16,35,3
8451,0,2,0,0,4728,48,39,0
8452,1,8,1,2,85558,25,35,4
8453,0,2,0,0,11504,35,8,0
8454,1,9,1,1,62379,28,33,2
8455,1,7,1,1,49186,13,19,2
8456,1,8,1,1,51874,26,29,1
8457,1,5,0,0,55549,14,28,1
8458,0,0,0,0,5169,27,11,0
8459,0,8,1,2,79796,44,49,1
8460,0,0,0,0,7585,18,6,0
8461,1,4,1,1,8993,31,57,0
8462,1,5,1,1,66130,25,32,2
8463,0,1,0,0,15983,47,29,0
8464,0,2,0,0,26426,47,36,3
8465,0,3,1,2,8095,56,61,0
8466,1,8,1,1,49541,21,34,2
8467,1,7,1,2,66886,18,35,2
8468,1,6,0,0,53072,12,31,3
8469,1,4,0,0,60427,22,31,4
8470,1,3,0,0,23028,12,23,1
8471,1,7,1,1,41023,16,30,1
8472,0,2,1,1,5081,42,34,0
8473,1,3,0,1,9424,40,53,0
8474,1,9,1,2,63579,16,45,2
8475,1,4,0,2,10268,43,56,0
8476,0,2,0,0,43599,39,26,1
8477,1,9,1,1,65578,12,23,2
8478,1,9,1,2,35112,9,16,0
8479,1,11,1,2,72583,16,29,2
8480,0,2,0,0,20932,34,16,0
8481,1,6,0,0,49858,9,21,2
8482,0,3,0,0,32871,31,20,1
8483,0,0,0,0,0,18,14,0
8484,1,3,0,0,34728,8,18,2
8485,0,1,0,0,7200,35,15,0
8486,1,7,1,1,61573,17,26,2
8487,1,6,0,0,31532,6,23,2
8488,0,7,1,1,62853,46,30,2
8489,0,3,0,0,31487,27,22,1
8490,1,8,1,1,64013,23,33,3
8491,1,6,0,0,58887,21,36,3
8492,0,3,0,0,32222,39,25,1
8493,0,0,0,0,7977,20,5,0
8494,0,3,0,0,18722,32,21,0
8495,1,8,1,1,56238,10,24,2
8496,0,5,1,1,79470,38,29,2
8497,1,4,0,0,30380,6,28,1
8498,0,3,0,0,36503,32,20,2
8499,1,9,1,1,63826,15,35,0
8500,1,4,1,2,8954,41,45,0
8501,0,3,0,0,35916,23,12,1
8502,1,9,1,1,76089,13,25,1
8503,1,4,0,0,52466,20,35,2
8504,0,1,0,0,16252,37,22,1
8505,1,4,1,2,8045,51,61,0
8506,0,1,0,0,2289,72,58,0
8507,1,4,0,1,10115,64,69,0
8508,1,7,1,1,48244,4,21,1
8509,0,4,0,0,30187,36,27,1
8510,1,8,1,1,36535,18,35,2
8511,0,4,0,0,78616,45,38,4
8512,1,3,0,0,26478,7,21,1
8513,0,5,0,0,51609,35,18,1
8514,0,5,1,1,74600,30,38,3
8515,0,3,0,0,40922,33,24,1
8516,0,2,0,0,27108,29,15,1
8517,1,1,0,0,31349,16,16,2
