날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-04-13 03,부산 중구,광복동,221112,.002,.3,.046,.003,18,12
2020-04-13 04,부산 중구,광복동,221112,.002,.3,.044,.003,17,10
2020-04-13 05,부산 중구,광복동,221112,.002,.3,.041,.003,21,13
2020-04-13 06,부산 중구,광복동,221112,.002,.3,.041,.003,16,12
2020-04-13 07,부산 중구,광복동,221112,.002,.3,.039,.004,15,8
2020-04-13 08,부산 중구,광복동,221112,.002,.3,.038,.005,12,6
2020-04-13 09,부산 중구,광복동,221112,.002,.3,.037,.005,12,5
2020-04-13 10,부산 중구,광복동,221112,.002,.3,.033,.008,14,5
2020-04-13 11,부산 중구,광복동,221112,.002,.3,.035,.006,20,7
2020-04-13 12,부산 중구,광복동,221112,.002,.3,.036,.006,14,7
2020-04-13 13,부산 중구,광복동,221112,.002,.3,.039,.005,24,8
2020-04-13 14,부산 중구,광복동,221112,.002,.3,.041,.005,19,9
2020-04-13 15,부산 중구,광복동,221112,.002,.3,.041,.005,19,10
2020-04-13 16,부산 중구,광복동,221112,.002,.3,.041,.006,18,9
2020-04-13 17,부산 중구,광복동,221112,.002,.3,.043,.006,21,11
2020-04-13 18,부산 중구,광복동,221112,.002,.3,.043,.007,18,13
2020-04-13 19,부산 중구,광복동,221112,.003,.4,.037,.01,21,10
2020-04-13 20,부산 중구,광복동,221112,.003,.4,.034,.011,22,10
2020-04-13 21,부산 중구,광복동,221112,.003,.4,.033,.011,26,12
2020-04-13 22,부산 중구,광복동,221112,.002,.4,.032,.012,21,10
2020-04-13 23,부산 중구,광복동,221112,.002,.4,.032,.011,14,6
2020-04-13 24,부산 중구,광복동,221112,.002,.4,.024,.015,13,7
2020-04-14 01,부산 중구,광복동,221112,.002,.3,.031,.01,14,8
2020-04-14 02,부산 중구,광복동,221112,.002,.4,.03,.01,8,5
2020-04-14 03,부산 중구,광복동,221112,.002,.3,.037,.006,14,6
2020-04-14 04,부산 중구,광복동,221112,.002,.3,.04,.004,9,9
2020-04-14 05,부산 중구,광복동,221112,.002,.3,.039,.005,9,6
2020-04-14 06,부산 중구,광복동,221112,.002,.3,.038,.005,9,4
2020-04-14 07,부산 중구,광복동,221112,.002,.3,.036,.007,15,7
2020-04-14 08,부산 중구,광복동,221112,.002,.3,.037,.007,16,8
2020-04-14 09,부산 중구,광복동,221112,.003,.3,.036,.009,20,10
2020-04-14 10,부산 중구,광복동,221112,.003,.4,.038,.01,36,20
2020-04-14 11,부산 중구,광복동,221112,.003,.4,.037,.011,35,15
2020-04-14 12,부산 중구,광복동,221112,.003,.4,.045,.008,32,14
2020-04-14 13,부산 중구,광복동,221112,.003,.4,.045,.009,34,12
2020-04-14 14,부산 중구,광복동,221112,.004,.4,.038,.017,29,15
2020-04-14 15,부산 중구,광복동,221112,.004,.5,.044,.015,42,18
2020-04-14 16,부산 중구,광복동,221112,.004,.4,.056,.015,38,20
2020-04-14 17,부산 중구,광복동,221112,.004,.4,.057,.012,34,20
2020-04-14 18,부산 중구,광복동,221112,.004,.4,.057,.012,40,15
2020-04-14 19,부산 중구,광복동,221112,.004,.4,.053,.015,37,17
2020-04-14 20,부산 중구,광복동,221112,.003,.4,.042,.015,38,19
2020-04-14 21,부산 중구,광복동,221112,.004,.4,.037,.017,38,19
2020-04-14 22,부산 중구,광복동,221112,.005,.5,.033,.019,37,17
2020-04-14 23,부산 중구,광복동,221112,.005,.4,.04,.014,35,16
2020-04-14 24,부산 중구,광복동,221112,.004,.4,.042,.012,27,16
2020-04-15 01,부산 중구,광복동,221112,.004,.4,.038,.013,34,18
2020-04-15 02,부산 중구,광복동,221112,.004,.5,.027,.019,33,21
2020-04-15 03,부산 중구,광복동,221112,.004,.5,.013,.029,36,15
2020-04-15 04,부산 중구,광복동,221112,.004,.5,.026,.017,42,26
2020-04-15 05,부산 중구,광복동,221112,.004,.4,.03,.015,35,18
2020-04-15 06,부산 중구,광복동,221112,.004,.4,.033,.012,30,16
2020-04-15 07,부산 중구,광복동,221112,.003,.5,.021,.02,30,15
2020-04-15 08,부산 중구,광복동,221112,.004,.5,.023,.018,39,24
2020-04-15 09,부산 중구,광복동,221112,.005,.4,.029,.015,40,21
2020-04-15 10,부산 중구,광복동,221112,.004,.4,.032,.014,36,18
2020-04-15 11,부산 중구,광복동,221112,.004,.4,.032,.016,36,17
2020-04-15 12,부산 중구,광복동,221112,.004,.4,.036,.015,36,15
2020-04-15 13,부산 중구,광복동,221112,.005,.4,.051,.013,50,24
2020-04-15 14,부산 중구,광복동,221112,.004,.4,.05,.012,39,21
2020-04-15 15,부산 중구,광복동,221112,.003,.4,.05,.011,36,19
2020-04-15 16,부산 중구,광복동,221112,.003,.4,.049,.011,29,15
2020-04-15 17,부산 중구,광복동,221112,.003,.4,.05,.01,29,14
2020-04-15 18,부산 중구,광복동,221112,.003,.4,.05,.01,27,11
2020-04-15 19,부산 중구,광복동,221112,.003,.4,.049,.01,23,9
2020-04-15 20,부산 중구,광복동,221112,.003,.4,.043,.013,17,8
2020-04-15 21,부산 중구,광복동,221112,.003,.4,.035,.016,19,10
2020-04-15 22,부산 중구,광복동,221112,.003,.4,.038,.016,19,13
2020-04-15 23,부산 중구,광복동,221112,.004,.5,.031,.02,51,21
2020-04-15 24,부산 중구,광복동,221112,.004,.5,.039,.012,48,25
