날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-03-31 10,부산 중구,광복동,221112,.004,.3,.028,.011,32,10
2020-03-31 11,부산 중구,광복동,221112,.004,.3,.029,.012,30,8
2020-03-31 12,부산 중구,광복동,221112,.004,.3,.036,.01,29,6
2020-03-31 13,부산 중구,광복동,221112,.004,.2,.039,.01,30,4
2020-03-31 14,부산 중구,광복동,221112,.004,.2,.039,.01,30,7
2020-03-31 15,부산 중구,광복동,221112,.003,.2,.035,.011,35,9
2020-03-31 16,부산 중구,광복동,221112,.003,.2,.035,.01,23,7
2020-03-31 17,부산 중구,광복동,221112,.003,.2,.033,.012,15,8
2020-03-31 18,부산 중구,광복동,221112,.003,.2,.032,.011,19,7
2020-03-31 19,부산 중구,광복동,221112,.003,.3,.028,.014,19,7
2020-03-31 20,부산 중구,광복동,221112,.003,.3,.033,.011,21,9
2020-03-31 21,부산 중구,광복동,221112,.003,.3,.025,.016,19,11
2020-03-31 22,부산 중구,광복동,221112,.003,.3,.028,.012,27,12
2020-03-31 23,부산 중구,광복동,221112,.003,.3,.029,.011,21,11
2020-03-31 24,부산 중구,광복동,221112,.002,.3,.03,.009,19,12
