날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-11-14 19,부산 중구,광복동,221112,.002,.3,.033,.01,28,5
2020-11-14 20,부산 중구,광복동,221112,.002,.4,.032,.01,33,8
2020-11-14 21,부산 중구,광복동,221112,.002,.4,.03,.01,30,10
2020-11-14 22,부산 중구,광복동,221112,.002,.4,.028,.01,22,10
2020-11-14 23,부산 중구,광복동,221112,.003,.3,.031,.009,29,11
2020-11-14 24,부산 중구,광복동,221112,.003,.3,.033,.007,23,6
2020-11-15 01,부산 중구,광복동,221112,.003,.3,.033,.006,20,4
2020-11-15 02,부산 중구,광복동,221112,.003,.3,.029,.009,16,7
2020-11-15 03,부산 중구,광복동,221112,.003,.3,.027,.008,23,7
2020-11-15 04,부산 중구,광복동,221112,.003,.3,.029,.007,18,7
2020-11-15 05,부산 중구,광복동,221112,.003,.3,.029,.005,15,6
2020-11-15 06,부산 중구,광복동,221112,.002,.3,.03,.005,13,5
2020-11-15 07,부산 중구,광복동,221112,.002,.3,.029,.005,21,9
2020-11-15 08,부산 중구,광복동,221112,.002,.3,.029,.006,17,10
2020-11-15 09,부산 중구,광복동,221112,.002,.3,.029,.006,14,5
2020-11-15 10,부산 중구,광복동,221112,.002,.3,.031,.006,18,4
2020-11-15 11,부산 중구,광복동,221112,.002,.3,.032,.006,16,6
2020-11-15 12,부산 중구,광복동,221112,.002,.3,.036,.005,17,6
2020-11-15 13,부산 중구,광복동,221112,.002,.3,.036,.007,20,5
2020-11-15 14,부산 중구,광복동,221112,.003,.3,.038,.008,26,9
2020-11-15 15,부산 중구,광복동,221112,.003,.3,.036,.01,29,13
2020-11-15 16,부산 중구,광복동,221112,.003,.3,.037,.01,26,11
2020-11-15 17,부산 중구,광복동,221112,.003,.3,.035,.012,20,9
2020-11-15 18,부산 중구,광복동,221112,.003,.4,.029,.015,21,8
2020-11-15 19,부산 중구,광복동,221112,.003,.5,.018,.022,26,8
2020-11-15 20,부산 중구,광복동,221112,.003,.6,.013,.025,29,
2020-11-15 21,부산 중구,광복동,221112,.003,.4,.024,.017,31,7
2020-11-15 22,부산 중구,광복동,221112,.003,.4,.026,.017,29,8
2020-11-15 23,부산 중구,광복동,221112,.003,.4,.022,.018,27,11
2020-11-15 24,부산 중구,광복동,221112,.003,.4,.02,.02,25,14
2020-11-16 01,부산 중구,광복동,221112,.003,.4,.026,.014,28,13
2020-11-16 02,부산 중구,광복동,221112,.003,.4,.035,.01,25,15
